Num,N-C,Recibe,Resuelve,Remota,Fecha llamada,Hora llamada, Cod Cliente,Nombre Cliente,Cod Equipo,Nombre Equipo,Serie,ID SAP,Tipo de Problema,Subtipo de Problema,Comentario,Fecha inicio actividad,Hora inicio actividad,Fecha fin actividad,Hora fin actividad,Tiempo efectivo,Resolución,Resuelve,Cerrada,Procesada
0000013990,"0000013914","Marco Alpuin","Marco Alpuin",1,2024-03-20,08:30:00,"C0108","CUDAM","BCB1018-280","AutoScan | Equipo | Beckman Coulter","10292","0","AT","IAT","Falla en ATCC de Pseudomona ",2024-03-22,12:00:00,2024-03-22,13:00:00,1.00,"Se comunica Rafaella. La pseudomona no dio problema. Pero la Klebsiella si. Se revisa LabPro y de nota que leyó mal un panel de identificación. Se solicita modificar y que me notifique si se vuelve a repetir. ","",0,"N"
0000013903,"N","Luis Oropeza","Luis Oropeza",0,2024-03-19,17:38:00,"C0042","ASSE - Hospital de Florida UE 021","BCB1018-283","Walkaway 40 PLUS | Equipo | Beckman Coulter","408037","0","ST","MPA","MPA",2024-03-19,10:15:00,2024-03-19,16:30:00,7.15,"Se realizo un total checkout, Backup y revisamos los logs.  Reemplazo de gomas y orings de las botellas de reactivos.   Reemplazo de algunas bases de las botellas de reactivosby mangueras,  Limpieza del área.  Limpieza del tanque de agua interno.  Reemplazo de lámpara,  Limpieza y revisión delos filtros.   Limpieza y lubricacion del mecanismo de la jeringa.   Limpieza de las torres y del área.  Limpieza y lubricacion de guías y tornillos con sus respectivas grasas.  Se realizaronlas primeras alineaciones. Mecánicas.   ","",1,"N"
0000013929,"0000013903","Luis Oropeza","Martin Machado",0,2024-03-19,17:38:00,"C0042","ASSE - Hospital de Florida UE 021","BCB1018-283","Walkaway 40 PLUS | Equipo | Beckman Coulter","408037","0","ST","MPA","MPA",1900-01-01,11:00:00,1900-01-01,14:45:00,7.45,"Se trabajo en la segunda parte del MPA en conjunto con Luis Oropeza.   Verificación y ajustes mecánicos:  Alineación de grabber,  fluorometro, carrusel respecto al grabber,  cabezal de dispensado,  etc.  Alineación de software diagnostic:  Plate mapping, plate aligment, Alineación fina, sensor de panel etc.  Presión y pickup.  Se realizo calibración colorimetrica.  Total system checkout.  Testing panel handing.  Pruebas de dispensado.   Calibración y CC desde el labpro.   Equipo operativo.     ","",0,"N"
0000013904,"0000013903","Luis Oropeza","Maximiliano Vespa",0,2024-03-19,17:38:00,"C0042","ASSE - Hospital de Florida UE 021","BCB1018-283","Walkaway 40 PLUS | Equipo | Beckman Coulter","408037","0","ST","MPA","MPA",2024-03-19,10:15:00,2024-03-19,16:30:00,7.00,"Se realizo un total checkout, Backup y revisamos los logs.  Reemplazo de gomas y orings de las botellas de reactivos.   Reemplazo de algunas bases de las botellas de reactivosby mangueras,  Limpieza del área.  Limpieza del tanque de agua interno.  Reemplazo de lámpara,  Limpieza y revisión delos filtros.   Limpieza y lubricacion del mecanismo de la jeringa.   Limpieza de las torres y del área.  Limpieza y lubricacion de guías y tornillos con sus respectivas grasas.  Se realizaronlas primeras alineaciones. Mecánicas.   ","",0,"N"
0000013925,"0000013903","Luis Oropeza","Luis Oropeza",0,2024-03-19,17:38:00,"C0042","ASSE - Hospital de Florida UE 021","BCB1018-283","Walkaway 40 PLUS | Equipo | Beckman Coulter","408037","0","ST","MPA","MPA",2024-03-20,11:00:00,2024-03-20,14:45:00,7.45,"Se trabajo en la segunda parte del MPA en conjunto con Martin Machado.  Verificación y ajustes mecánicos:  Alineación de grabber,  fluorometro, carrusel respecto al grabber,  cabezal de dispensado,  etc.  Alineación de software diagnostic:  Plate mapping, plate aligment, Alineación fina, sensor de panel etc.  Presión y pickup.  Se realizo calibración colorimetrica.  Total system checkout.  Testing panel handing.  Pruebas de dispensado.   Calibración y CC desde el labpro.   Equipo operativo.     ","",0,"N"
0000013897,"N","Martin Machado","Martin Machado",0,2024-03-19,16:13:00,"C0042","ASSE - Hospital de Florida UE 021","HE1825","V8 Nexus CE Analyzer (115/230V) |Helena Laboratories","5828148080","0","ST","OTRO","Falla aleatoria ",2024-03-19,15:00:00,2024-03-19,16:00:00,1.00,"El equipo en la corrida del primer rack presenta ruido en la lectura, luego se normaliza y aleatoriamente una lectura se muestra con ruido. Se verifican conexiones de los reactivos en busca de fugas, se encuentran en buen estado. Es nesario coordinar una intervención. En el día de mañana la usaría procesará las muestras pendiente y luego se  realizará la intervención. ","",0,"N"
0000013927,"0000013897","Martin Machado","Luis Oropeza",0,2024-03-19,16:13:00,"C0042","ASSE - Hospital de Florida UE 021","HE1825","V8 Nexus CE Analyzer (115/230V) |Helena Laboratories","5828148080","0","ST","OTRO","Falla aleatoria ",2024-03-20,11:30:00,2024-03-20,11:40:00,0.50,"Debido a inclemencias del tiempo el laboratorio sufre colapso de una porción del techo del mismo. El equipo no se encuentra dentro del área afectada, pero el lugar se ultimará para resguardar otros equipo e implementos del laboratorio por lo que no será posible intervenir el equipo, se nos avisará cuando se pueda Intervenir.","",0,"N"
0000013926,"0000013897","Martin Machado","Martin Machado",0,2024-03-19,16:13:00,"C0042","ASSE - Hospital de Florida UE 021","HE1825","V8 Nexus CE Analyzer (115/230V) |Helena Laboratories","5828148080","0","ST","OTRO","Falla aleatoria ",2024-03-20,23:30:00,2024-03-20,11:40:00,0.50,"Debido a inclemencias del tiempo el laboratorio sufre colapso de una porción del techo del mismo. El equipo no se encuentra dentro del área afectada,  pero el lugar se ultimará para resguardar otros equipo e implementos del laboratorio por lo que no será posible intervenir el equipo, se nos avisará cuando se pueda Intervenir. ","",0,"N"
0000014119,"0000013897","Martin Machado","Martin Machado",0,2024-03-19,16:13:00,"C0042","ASSE - Hospital de Florida UE 021","HE1825","V8 Nexus CE Analyzer (115/230V) |Helena Laboratories","5828148080","0","ST","MC","Falla aleatoria ",2024-04-02,11:30:00,2024-04-02,18:00:00,10.00,"Equipo presentó error al iniciar CE, se verifican las posibles causas, y se encuentra una tíra de copas en el sistema. Se verifica todo el circuito hidráulico, no se encuentran fugas, se comprueban los depósitos de reactivos y se notan flojos se cambian de conector el SPE y Storage. Se presenta una muestra en SPEx8 y se obtienen buenos resultados. Se aprovecha a cambiar la lámpara y completar el procedimiento de MPA. Equipo queda operativo.","",0,"N"
0000013894,"N","Guillermo Tomas","Guillermo Tomas",0,2024-03-19,15:44:00,"C0013","Fertilab SA","IDSIS310400","ISYS Multi-Discipline Automated System  | IDS","B3300B0543","0","ST","MC","Detecta poco volumen en algunas muestras . Requiere revisión ",2024-03-20,10:30:00,2024-03-20,13:00:00,3.00,"Se revisa si está aplicada la actualización de la pipeta.  Se repasa el Upgrade  I172D, se aplica verificación de sensado ($514F) , valor en aire 1650 y al toque 1000 . Valor en rango   Verificación de repetición de pipeta eje z ($5021) , 25 repeticiones a un segundo. Sin fallas .Drop Test , está OK  Repaso de las calibraciones de referencia y sample tray .   Se procesa CCS , están OK.  Equipo liberado. En observación ","",1,"N"
0000013896,"N","Guillermo Tomas","Guillermo Tomas",0,2024-03-19,15:00:00,"C0123","LA ASISTENCIAL (AMDM - IAMPP)","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","374","0","","","En log del equipo esta dando el aviso del ciclo del trabajo al 75 % de los peltiers . Hay que coordinar una visita en cuanto sea posible. ",1900-01-01,00:00:00,1900-01-01,00:00:00,0.00,"","",1,"N"
0000014059,"0000013896","Guillermo Tomas","Fernando Conlazo",0,2024-03-19,15:00:00,"C0123","LA ASISTENCIAL (AMDM - IAMPP)","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","374","0","ST","MC","En log del equipo esta dando el aviso del ciclo del trabajo al 75 % de los peltiers . Hay que coordinar una visita en cuanto sea posible. ",2024-03-26,11:30:00,2024-03-26,18:00:00,9.00,"Se realiza exitosamente el cambio de peltiers. Se repasan calibraciones afectadas por la intervención. Se procesan controles con buenos resultados y se calibra Beta2.   El control negativo de DGP da error de Mix. El cartucho es nuevo, por lo que se retira el cartucho y se gira el vial A manualmente hasta vencer las resistencias mecánicas al giro. Se coloca nuevamente y realiza el Mix automático sin problemas.   Se denota que la PC se apaga al mínimo movimiento del cable de alimentación, se revisa la UPS y se encuentra el interlock de la PC mal conectado. Se conecta correctamente.     Equipo operativo","",0,"N"
0000013895,"N","Guillermo Tomas","Maximiliano Vespa",0,2024-03-19,14:40:00,"C0042","ASSE - Hospital de Florida UE 021","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","650","0","ST","OTRO","Falla al iniciar el equipo. Requiere revisión ",2024-03-19,14:40:00,2024-03-19,15:00:00,1.00,"Se revisan los logs del equipo constatándose error en el probes prime, un error recurrente en este equipo el cual no deja inicializar correctamente al sensar líquidos en la estación de lavado de manera errónea. Este error ya se ha presentado con anterioridad por lo que será necesario revisar el equipo en búsqueda de generación de sales. Equipo operativo en observación","",1,"N"
0000014118,"0000013895","Guillermo Tomas","Maximiliano Vespa",0,2024-03-19,14:40:00,"C0042","ASSE - Hospital de Florida UE 021","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","650","0","ST","MC","Falla al iniciar el equipo. Requiere revisión ",2024-04-02,11:30:00,2024-04-02,18:00:00,9.50,"Inicialmente se revisan logs de los últimos días notando fallas de sensado en ambas pipetas. Se procede a desarmar el equipo para la revisión constatándose una obstrucción de la tubuladura que va desde la estación de lavado de la pipeta de reactivos hasta las bombas, se cambia esta tubuladura y se la rutea de mejor manera. Posteriormente se ajustan todos los fittings, se reconecta todo y se realizan sucesivas purgas de todas las líneas. Finalmente se prueba el equipo, este vuelve a dar falla a la hora de inicializar ya que sensa más líquido en la estación de lavado, se recalibra la pipeta solucionando la falla. Se corre assay simulation exitoso. El equipo vuelve a inicializiar sin problemas, equipo operativo. ","",0,"N"
0000013888,"N","Carolina Proto","Carolina Proto",1,2024-03-19,14:30:00,"C0006","CASMU - IAMPP","INVS3000i","QUANTA-Lyser 3000 ELISA/IFA + Incubator  | Werfen","2002010271","0","AT","IAT","No dispensa muestra en posiciones aleatorias",2024-03-19,14:30:00,2024-03-19,14:45:00,0.25,"Se comunica patricia porque el equipo no dispensó muestra en posiciones aleatorias. Se revisa con ella que tenga solucion de lavado, PBS, que los porta slide estén bien colocados y todo está ok.   Va a terminar la corrida para ver si puede salvar algo  Se avisa a ST","",1,"N"
0000013898,"0000013888","Carolina Proto","Matias Davyt",0,2024-03-19,14:30:00,"C0006","CASMU - IAMPP","INVS3000i","QUANTA-Lyser 3000 ELISA/IFA + Incubator  | Werfen","2002010271","0","ST","IAT","No dispensa muestra en posiciones aleatorias",2024-03-19,15:00:00,2024-03-19,16:50:00,2.50,"MD-Se chequea seteo de corrida y la 5ta lámina de HEp-2 no estaba configurada, por eso nunca dispensó nada. En las láminas de HEp-2 y ANCA dispensa correctamente. En algunos pocillos de LKS no dispensó conjugado (no sabemos si dispensó muestras porque la usuaria no estaba frente al equipo). Se revisa el equipo y se detecta agujas de la pipeta 1 no paralelas, se alinean. Se larga corrida de HEp-2 y LKS realizando correctamente cada etapa.","",0,"N"
0000013891,"N","Lucas Saldaña","Lucas Saldaña",0,2024-03-19,14:25:00,"C0012","Dirección Nacional de Sanidad de las Fuerzas Armadas","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","70223","0","SI","OTRO","Se comunican informando que nuevamente falla la UPS. ",2024-03-19,14:30:00,2024-03-19,14:34:00,0.04,"Me comunico con Romina. Me manda video de que funciona mal la UPS, voy a hacer reemplazo.","",1,"N"
0000013892,"0000013891","Lucas Saldaña","Lucas Saldaña",0,2024-03-19,14:25:00,"C0012","Dirección Nacional de Sanidad de las Fuerzas Armadas","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","70223","0","SI","OTRO","Se comunican informando que nuevamente falla la UPS. ",2024-03-19,15:00:00,2024-03-19,15:20:00,0.60,"Se cambia UPS APC 2 kva por UPS APC 1.5 kva N° SERIE: AS1314137150. Informo de cambio a usuaria y pido pruebe todo para confirmar que este en orden, no se encuentra en el momento acuerdo que me avise.","",0,"N"
0000013884,"N","Matias Davyt","Matias Davyt",0,2024-03-19,11:52:00,"C0223","CABINSUR SA","DE10376","VES MATIC Easy | Equipo | Diesse Diagnostica","4141","0","ST","MC","Falso contacto en entrada DC del equipo ",2024-03-19,11:25:00,2024-03-19,11:50:00,0.50,"MD- Se hace correctivo de conector hembra de la entrada de alimentación. Se mueve cable de alimentación y continúa energizado, no falsea más ","",1,"N"
0000013879,"N","Carolina Proto","Carolina Proto",1,2024-03-19,10:00:00,"C0048","ASSE - Hospital de Treinta y Tres UE 032","DE10376","VES MATIC Easy | Equipo | Diesse Diagnostica","6006","0","AT","IAT","No funciona impresora",2024-03-19,10:00:00,2024-03-19,10:05:00,0.10,"Se comunica Micaela (094163500) porque la impresora del equipo no esta funcionando ok. Le pedi que revise si no estaba quedando enrollado adentro y confirmamos que no.  Quede en que se comunican de ST","",1,"N"
0000013882,"0000013879","Carolina Proto","Matias Davyt",1,2024-03-19,10:00:00,"C0048","ASSE - Hospital de Treinta y Tres UE 032","DE10376","VES MATIC Easy | Equipo | Diesse Diagnostica","6006","0","ST","IAT","No funciona impresora",2024-03-19,10:05:00,2024-03-19,10:46:00,0.75,"MD - Se guía a la usuaria a revisar la impresora, cabezal, rodillo, y todas las partes involucradas en la impresión. Luego de varios intentos logramos hacer andar la impresora.","",0,"N"
0000013899,"N","Marco Alpuin","Marco Alpuin",1,2024-03-19,10:00:00,"C0013","Fertilab SA","DE81200","Chorus Trio","4261","0","AT","IAT","Falla en PR3",2024-03-19,10:00:00,2024-03-19,11:00:00,1.00,"Se comunica Natalia. Fallas en PR3. Se le da recomendaciones. Logra calibrar.","",1,"N"
0000013880,"N","Marco Alpuin","Marco Alpuin",1,2024-03-19,09:45:00,"C0078","Dirección Nacional de Asuntos Sociales","DE10392","Mini Cube |Diesse Diagnostica","3124","0","AT","IAT","Falla en transmisión de datos ",2024-03-19,09:45:00,2024-03-19,10:00:00,0.25,"Se comunica Silvia. No esta enviando el resultado. Se revisa conexiones, se consulta cambio de puertos, se pide revision de host en modulab y se constata que el equipo esta enviando la info. Se deriva a Modulab","",1,"N"
0000013498,"N","Guillermo Tomas","Renato Sosa",0,2024-03-19,09:00:00,"C0023","Laboratorio Salto SRL","BR2200220","D10 HbA1c Analyzer","DC2B658413","0","ST","MPA","MPA",2024-03-19,13:00:00,2024-03-19,16:00:00,4.50,"Se hizo MPA del equipo, se remplazo el kit de mantenimiento, se hicieron chequeos, limpieza externa e interna y lubricación. Se actualizo el pack y se procesaron calibradores y controles.  Equipo operativo.","",1,"N"
0000013883,"N","Santiago Lopez","Santiago Lopez",0,2024-03-19,09:00:00,"C0012","Dirección Nacional de Sanidad de las Fuerzas Armadas","DE10395","Cube 30 Touch | Equipo | Diesse","2398","0","ST","INS","Instalación",2024-03-19,10:15:00,2024-03-19,12:15:00,3.50,"Se instala el equipo al lado del Ves Cube 30 en la misma UPS.  Se realizan pruebas de funcionamiento del equipo.  Equipo operativo.","",1,"N"
0000013887,"0000013883","Santiago Lopez","Marco Alpuin",1,2024-03-19,09:00:00,"C0012","Dirección Nacional de Sanidad de las Fuerzas Armadas","DE10395","Cube 30 Touch | Equipo | Diesse","2398","0","AT","INS","Instalación",2024-03-19,10:15:00,2024-03-19,12:15:00,2.50,"Se acompaña en instalación. Se realizan pruebas de etiquetas y funcionamiento general. Equipo operativo. ","",0,"N"
0000013958,"0000013883","Santiago Lopez","Marco Alpuin",1,2024-03-19,09:00:00,"C0012","Dirección Nacional de Sanidad de las Fuerzas Armadas","DE10395","Cube 30 Touch | Equipo | Diesse","2398","0","AT","IAT","Instalación",2024-03-21,14:00:00,2024-03-21,16:30:00,2.50,"Revision de la conexión al LIS. ","",0,"N"
0000013992,"0000013883","Santiago Lopez","Marco Alpuin",0,2024-03-19,09:00:00,"C0012","Dirección Nacional de Sanidad de las Fuerzas Armadas","DE10395","Cube 30 Touch | Equipo | Diesse","2398","0","AT","CAP","Instalación",2024-03-22,10:00:00,2024-03-22,13:00:00,3.00,"Se capacita a usuarias de la mañana. Se revisa conexión a LIS junto con Werfen. Equipo envía datos y ya se está utilizando. Coordinar retiro de equipo para el día Lunes. ","",0,"N"
0000013910,"N","Renato Sosa","Renato Sosa",0,2024-03-19,09:00:00,"C0056","Laura Burjel Alvarez (ALFA)","INTSSE129M","Genio","18409403","0","ST","MPA","MPA ",2024-03-19,20:00:00,2024-03-19,21:40:00,5.66,"Se hizo MPA del equipo, limpieza y chequeo de la fuente, se hizo una simulación con resultados satisfactorios.  Equipo operativo.","",1,"N"
0000013874,"N","Fernando Rodriguez","Fernando Rodriguez",0,2024-03-18,18:23:00,"C0013","Fertilab SA","HE1825","V8 Nexus CE Analyzer (115/230V) |Helena Laboratories","5829158067","0","ST","MPA","MPA",2024-03-18,10:00:00,2024-03-18,18:23:00,8.23,"Se cambio lampara de deuterio y se encuentran fallos varios en el monocromador ,se vuelve a taller para reparar .  Se continuara mañana","",1,"N"
0000013908,"0000013874","Fernando Rodriguez","Fernando Rodriguez",0,2024-03-18,18:23:00,"C0013","Fertilab SA","HE1825","V8 Nexus CE Analyzer (115/230V) |Helena Laboratories","5829158067","0","ST","MPA","MPA",2024-03-19,09:30:00,2024-03-19,18:52:00,0.00,"Se cambia placa de control del monocromator ,se calibra y se pasan muestras y controles.  Se termina el MPA","",0,"N"
0000013932,"0000013874","Fernando Rodriguez","Fernando Rodriguez",0,2024-03-18,18:23:00,"C0013","Fertilab SA","HE1825","V8 Nexus CE Analyzer (115/230V) |Helena Laboratories","5829158067","0","ST","MPA","MPA",2024-03-20,10:30:00,2024-03-20,11:00:00,0.50,"Se revisa los resultados conMarcela y los revisa Natalia equipo liberado","",0,"N"
0000013890,"N","Carolina Proto","Carolina Proto",1,2024-03-18,17:00:00,"C0123","LA ASISTENCIAL (AMDM - IAMPP)","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","374","0","AT","IAT","Error en toma de DGP - Screen",2024-03-18,17:00:00,2024-03-18,18:00:00,1.00,"Se comunica Andrea porque el control de DGP le da error. Revisamos que esté bien colocado el reactivo, se pide que lo coloque de nuevo y repite sin problema.    Se revisan consultas de los reactivos de 100 determinaciones.","",1,"N"
0000013893,"0000013890","Carolina Proto","Carolina Proto",1,2024-03-18,17:00:00,"C0123","LA ASISTENCIAL (AMDM - IAMPP)","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","374","0","AT","IAT","Error en toma de DGP - Screen",2024-03-19,13:00:00,2024-03-19,15:00:00,2.00,"Se comunica Andrea porque dejo procesando las muestras ayer y se fue y al llegar estaban todas con error de volumen incorrecto de reactivo. Dado que tiene uno nuevo le pido que lo cambie. Revisamos que esté bien colocado y el control da sin problema y las muestras.  Consulta por el reactivo y le explico que el reclamo se debe hacer a traves del mail administracion@biodiagnostico.com.uy","",1,"N"
0000013869,"N","Maximiliano Vespa","Maximiliano Vespa",0,2024-03-18,16:36:00,"C0223","CABINSUR SA","BR009203_37SI","Diamed - Incubador 37SI","2002984","0","ST","MC","Puesta a punto del equipo SN:2002984",2024-03-18,10:10:00,2024-03-18,15:00:00,5.00,"Se cambia la pantalla de la incubadora por una nueva, se realiza el procedimiento de mpa y una limpieza completa. Equipo operativo.","",1,"N"
0000013870,"N","Guillermo Tomas","Luis Oropeza",0,2024-03-18,16:09:00,"C0030","Siembrasur S.A.","HE1069","SPIFE Touch (230 Vac, 50/60 Hz) |Helena Laboratories","781800201","0","ST","MC","Falla el sensor de nivel de liquido al hacer el mantenimiento. Requiere revisión",2024-03-18,16:30:00,2024-03-18,19:00:00,2.50,"Revisión general del equipo.   Ajuste de válvulas.   Se reemplazo la goma de la válvula #7.  Se realizaron varios mantenimientos.  Equipo operativo en observación  ","",1,"N"
0000013956,"0000013870","Guillermo Tomas","Luis Oropeza",0,2024-03-18,16:09:00,"C0030","Siembrasur S.A.","HE1069","SPIFE Touch (230 Vac, 50/60 Hz) |Helena Laboratories","781800201","0","ST","MC","Falla el sensor de nivel de liquido al hacer el mantenimiento. Requiere revisión",2024-03-21,14:15:00,2024-03-21,16:15:00,2.00,"Se reemplaza goma y válvula #7.  Se realizan varios mantenimientos sin fallar.  Se realiza descontaminacion de li ea de la válvula 7 con agua tibia.  Equipo operativo en observación. ","",0,"N"
0000013865,"N","Fernando Conlazo","Fernando Conlazo",0,2024-03-18,16:08:00,"C0113","ASSE - Hospital de Lavalleja","BR2200220","D10 HbA1c Analyzer","DC2B658315","0","ST","MPA","MPA",2024-03-18,11:45:00,2024-03-18,15:10:00,6.00,"Se realiza MPA del equipo, se procesan controles en rango.   La usuaria reporta problemas con la transferencia al LIS. Se verifica el puerto serial. Ok. Se revisa configuración. Ok. Se reinicia el Lantronik. Se hace un flush de los resultados pendientes. Se aconseja a la usuaria consultar al proveedor del LIS si el problema persiste.","",0,"N"
0000013863,"N","Marcela Castro","Fernando Conlazo",0,2024-03-18,16:05:00,"C0081","Servicio Médico Integral - SMI","BR009550","ID-Centrifuge 12 SII (100-240V) |Bio Rad DiaMed GMBH","1003373","0","ST","MC","Inicia la centrigufación y se para. Comunicarse con Sara Medina 099607145",2024-03-19,15:10:00,2024-03-19,16:00:00,1.00,"Nos avisan que el equipo Centrifuge L recientemente instalado presenta falla.   Se desinstala el mismo y se reinstala el Cetrifuge 12SII, SN: 2002875. Se revisa el sensor de vibraciones y se decide deshabilitarlo.   Se hacen varias pruebas de centrifugado satisfactorias.  Equipo Operativo","",1,"N"
0000013872,"0000013863","Marcela Castro","Maximiliano Vespa",0,2024-03-18,16:05:00,"C0081","Servicio Médico Integral - SMI","BR009550","ID-Centrifuge 12 SII (100-240V) |Bio Rad DiaMed GMBH","1003373","0","ST","MC","Inicia la centrigufación y se para. Comunicarse con Sara Medina 099607145",2024-03-18,16:30:00,2024-03-18,17:30:00,1.20,"Se concurre al cliente con la centrífuga 20022875 y se realiza el cambio. Se realizan pruebas de funcionamiento exitosas.  Se revisará la centrífuga del cliente en taller.","",0,"N"
0000013889,"0000013863","Marcela Castro","Fernando Conlazo",0,2024-03-18,16:05:00,"C0081","Servicio Médico Integral - SMI","BR009550","ID-Centrifuge 12 SII (100-240V) |Bio Rad DiaMed GMBH","1003373","0","ST","OTRO","Inicia la centrigufación y se para. Comunicarse con Sara Medina 099607145",2024-03-19,13:00:00,2024-03-19,15:00:00,2.00,"Se realizan pruebas de centrifugado con otro cabezal, en otra superficie más firme y el error persiste.   Se desinstala el equipo y se instala Cebteifuge L, sn: 0101636. Se prueba funcionamiento. Equipo operativo","",0,"N"
0000013873,"N","Matias Davyt","Matias Davyt",1,2024-03-18,15:40:00,"C0042","ASSE - Hospital de Florida UE 021","INT030","INGENIUS ELITE | Equipo | Elitech Group","2072102B0850E","0","ST","MC","Error 2004 - Eje M",2024-03-18,15:40:00,2024-03-18,16:00:00,0.25,"MD - La usuaria comenta que le dio el error al final de la corrida. Emite los resultados sin problemas. Comenta que estaba todo bien colocado, que no chocó contra nada. Quedamos en pasar mañana y evaluar el problema. Se puede revisar el eje M (limpieza y lubricación), realizar Teaching M, Teaching DZ, SaveTipPos. ","",1,"N"
0000013876,"0000013873","Matias Davyt","Matias Davyt",0,2024-03-18,15:40:00,"C0042","ASSE - Hospital de Florida UE 021","INT030","INGENIUS ELITE | Equipo | Elitech Group","2072102B0850E","0","ST","SW","Error 2004 - Eje M",2024-03-18,16:00:00,2024-03-18,18:00:00,2.00,"MD - Se descarga info necesaria para actualización de software y teaching varios. Se acondiciona pendrive para el upgrade. Se imprimen procedimientos e información necesaria para el correctivo.","",0,"N"
0000013905,"0000013873","Matias Davyt","Luis Oropeza",0,2024-03-18,15:40:00,"C0042","ASSE - Hospital de Florida UE 021","INT030","INGENIUS ELITE | Equipo | Elitech Group","2072102B0850E","0","ST","MC","Error 2004 - Eje M",2024-03-19,16:30:00,2024-03-19,17:30:00,3.00,"Se realiza procedimiento de teaching, durante el procedimiento no hubo ningún problema.  Se estará dando seguimiento. ","",0,"N"
0000013906,"0000013873","Matias Davyt","Martin Machado",0,2024-03-18,15:40:00,"C0042","ASSE - Hospital de Florida UE 021","INT030","INGENIUS ELITE | Equipo | Elitech Group","2072102B0850E","0","ST","MC","Error 2004 - Eje M",2024-03-19,16:30:00,2024-03-19,17:30:00,3.00,"Se realiza procedimiento de teaching, durante el procedimiento no hubo ningún problema.  Se estará dando seguimiento. ","",0,"N"
0000013907,"0000013873","Matias Davyt","Maximiliano Vespa",0,2024-03-18,15:40:00,"C0042","ASSE - Hospital de Florida UE 021","INT030","INGENIUS ELITE | Equipo | Elitech Group","2072102B0850E","0","ST","MC","Error 2004 - Eje M",2024-03-19,16:30:00,2024-03-19,17:30:00,3.00,"Se realiza procedimiento de teaching, durante el procedimiento no hubo ningún problema.  Se estará dando seguimiento. ","",0,"N"
0000013923,"0000013873","Matias Davyt","Martin Machado",0,2024-03-18,15:40:00,"C0042","ASSE - Hospital de Florida UE 021","INT030","INGENIUS ELITE | Equipo | Elitech Group","2072102B0850E","0","ST","OTRO","Error 2004 - Eje M",2024-03-20,11:00:00,2024-03-20,11:30:00,0.50,"Debido a inclemencias del tiempo el laboratorio sufre colapso de una porción del techo del mismo. Se evalúa estado del equipo y no presenta daño ni humedad aparentemente, queda tapado con nailon, será nesario verificar su estado y funcionamiento luego que el se repare el laboratorio, por el momento técnicos del lugar procederán a evaluar riegos y se nos comunicará cuando se pueda ingresar. ","",0,"N"
0000013924,"0000013873","Matias Davyt","Luis Oropeza",0,2024-03-18,15:40:00,"C0042","ASSE - Hospital de Florida UE 021","INT030","INGENIUS ELITE | Equipo | Elitech Group","2072102B0850E","0","ST","OTRO","Error 2004 - Eje M",2024-03-20,11:00:00,2024-03-20,23:30:00,0.50,"Debido a inclemencias del tiempo el laboratorio sufre colapso de una porción del techo del mismo. Se evalúa estado del equipo y no presenta daño ni humedad aparentemente, queda tapado con nailon, será nesario verificar su estado y funcionamiento luego que el se repare el laboratorio, por el momento técnicos del lugar procederán a evaluar riegos y se nos comunicará cuando se pueda ingresar..","",0,"N"
0000013944,"N","Jovan Klaric","Jovan Klaric",0,2024-03-18,15:00:00,"C0223","CABINSUR SA","","","","0","AT","IAT","Meeting Revvity San Pablo",2024-03-18,15:00:00,2024-03-18,21:00:00,6.00,"Meeting Revvity San Pablo","",1,"N"
0000013945,"0000013944","Jovan Klaric","Jovan Klaric",0,2024-03-18,15:00:00,"C0223","CABINSUR SA","","","","0","AT","IAT","Meeting Revvity San Pablo",2024-03-19,08:30:00,2024-03-19,22:00:00,10.00,"Meeting Revvity San Pablo","",1,"N"
0000013946,"0000013944","Jovan Klaric","Jovan Klaric",0,2024-03-18,15:00:00,"C0223","CABINSUR SA","","","","0","AT","IAT","Meeting Revvity San Pablo",2024-03-20,08:00:00,2024-03-20,12:00:00,4.00,"Meeting Revvity San Pablo","",1,"N"
0000013866,"N","Marcela Castro","Marcela Castro",1,2024-03-18,15:00:00,"C0007","CASMER IAMPP","","","","0","AT","IAT","Consulta resultados reactivos: 61607 PASTOREX MENINGITIS",2024-03-18,15:00:00,2024-03-18,16:00:00,1.00,"Se recibe video de los resultados, se observa aglutinación en varias especies: N. meningitidis, H. influenza, S. pneumoniae.   Controles negativos no presentan aglutinación. Características del LCR procesado, LCR claro sin celularidad, glucorraquia en rango. No tienen suficiente volumen para reprocesar la muestra. Se sugiere según inserto esperar a resultado de cultivo ya que son varias especies positivas y chequear los látex específicos con suero fisiológico estéril. Se hará seguimiento. ","",0,"N"
