Num,N-C,Recibe,Resuelve,Remota,Fecha llamada,Hora llamada, Cod Cliente,Nombre Cliente,Cod Equipo,Nombre Equipo,Serie,ID SAP,Tipo de Problema,Subtipo de Problema,Comentario,Fecha inicio actividad,Hora inicio actividad,Fecha fin actividad,Hora fin actividad,Tiempo efectivo,Resolución,Resuelve,Cerrada,Procesada
0000014036,"0000014035","Martin Machado","Guillermo Tomas Administrador",0,2024-03-25,14:00:00,"C0012","Dirección Nacional de Sanidad de las Fuerzas Armadas","","","","0","ST","DES","Desinstalación VES MATIC DIESSE SN 3682",2024-03-25,14:00:00,2024-03-25,14:30:00,0.50,"Se desinstala VES MATIC DIESSE SN 3682","",0,"N"
0000014022,"N","Fernando Conlazo","Fernando Conlazo",1,2024-03-25,12:02:00,"C0182","Sanatorio Americano Cooperativa de Consumo","BR1841100","C1000 TOUCH THERMAL CYCLER | Equipo | Bio-Rad","CT056945","0","ST","OTRO","No se detecta el equipo desde el CFX Manager.",2024-03-25,12:02:00,2024-03-25,12:05:00,0.25,"Se le indica a la usuaria revisar la conexión física, reiniciar el software y el equipo y reintentar.   En este momento están corriendo desde el equipo, por lo que probarán cuando termine y nos confirman.","",1,"N"
0000014044,"0000014022","Fernando Conlazo","Santiago Lopez",0,2024-03-25,12:02:00,"C0182","Sanatorio Americano Cooperativa de Consumo","BR1841100","C1000 TOUCH THERMAL CYCLER | Equipo | Bio-Rad","CT056945","0","ST","OTRO","No se detecta el equipo desde el CFX Manager.",2024-03-26,11:15:00,2024-03-26,12:45:00,2.50,"Se intenta reiniciar equipo y PC.  Se prueban puertos y cables.  Al intentar conectar a mi PC se conecta rapidamente.  Se revisan los drivers con ayuda de Guillermo Tomas y Luca Saldaña.  Se llega al la conclusion de que será necesario cambiar la PC.","",0,"N"
0000014056,"0000014022","Fernando Conlazo","Lucas Saldaña",0,2024-03-25,12:02:00,"C0182","Sanatorio Americano Cooperativa de Consumo","BR1841100","C1000 TOUCH THERMAL CYCLER | Equipo | Bio-Rad","CT056945","0","SI","OTRO","No se detecta el equipo desde el CFX Manager.",2024-03-26,16:50:00,2024-03-26,17:15:00,1.50,"Se realiza el cambio de PC, al conectar y encender identifica el equipo sin problemas.","",1,"N"
0000013859,"N","Guillermo Tomas","Santiago Lopez",0,2024-03-25,09:00:00,"C0099","Mutualista Círculo Católico de Obreros","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","70066","0","ST","MPS","MPS",1900-01-01,00:00:00,1900-01-01,00:00:00,0.00,"","",1,"N"
0000014039,"0000013859","Guillermo Tomas","Maximiliano Vespa",0,2024-03-25,09:00:00,"C0099","Mutualista Círculo Católico de Obreros","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","70066","0","ST","MPS","MPS",2024-03-25,09:30:00,2024-03-25,18:00:00,9.00,"Se realiza junto a Fernando Conlazo el procedimiento (adjunto) de mantenimiento preventivo semestral del equipo. Se procesan controles exitosos. Equipo operativo.","",0,"N"
0000014040,"0000013859","Guillermo Tomas","Fernando Conlazo",0,2024-03-25,09:00:00,"C0099","Mutualista Círculo Católico de Obreros","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","70066","0","ST","MPS","MPS",2024-03-25,09:30:00,2024-03-25,18:00:00,9.00,"Se realiza junto a Maxi Vespa el procedimiento (adjunto) de mantenimiento preventivo semestral del equipo. Se procesan controles exitosos. Equipo operativo.","",0,"N"
0000013509,"N","Guillermo Tomas","Renato Sosa",0,2024-03-25,09:00:00,"C0044","ASSE - Hospital de Rivera UE 025","MI7953B-PA0000","TDR-X030 Automatic Blood Culture (220V) Mindray","X030180102006","0","ST","MPA","MPA",2024-04-02,13:30:00,2024-04-02,15:28:00,4.00,"Se hizo MPA del equipo limpieza y lubricación. Se observa ruleman del soporte en mal estado y se coordina para reemplazarlo en próxima visita técnica.  Equipo operativo.","",1,"N"
0000013510,"N","Guillermo Tomas","Renato Sosa",0,2024-03-25,09:00:00,"C0044","ASSE - Hospital de Rivera UE 025","BR009201_12SI","Diamed - Centrifuga 12SI","24311507150","0","ST","MPA","MPA",2024-04-02,12:00:00,2024-04-02,13:29:00,1.50,"Se hizo MPA del equipo, limpieza y chequeos.  Equipo operativo.","",1,"N"
0000013511,"N","Guillermo Tomas","Renato Sosa",0,2024-03-25,09:00:00,"C0044","ASSE - Hospital de Rivera UE 025","BR009203_37SI","Diamed - Incubador 37SI","24561507106","0","ST","MPA","MPA",2024-04-02,12:00:00,2024-04-02,13:27:00,3.50,"Se hizo MPA del equipo, limpieza y chequeos.","",1,"N"
0000014051,"N","Matias Davyt","Matias Davyt",0,2024-03-25,09:00:00,"C0026","Médica Uruguaya","INT030","INGENIUS ELITE | Equipo | Elitech Group","2072012B0790E","0","ST","MPA","Mantenimiento Preventivo Anual (MPA)",2024-03-25,09:00:00,2024-03-25,18:20:00,9.00,"MD/FR: Se realiza primera parte del MPA.  (Ver informe adjunto).","",1,"N"
0000014053,"0000014051","Matias Davyt","Fernando Rodriguez",0,2024-03-25,09:00:00,"C0026","Médica Uruguaya","INT030","INGENIUS ELITE | Equipo | Elitech Group","2072012B0790E","0","ST","MPA","Mantenimiento Preventivo Anual (MPA)",2024-03-25,09:00:00,2024-03-25,18:30:00,9.00,"FR/MD: Se realiza primera parte del MPA.  (Ver informe adjunto)","",0,"N"
0000014052,"0000014051","Matias Davyt","Matias Davyt",0,2024-03-25,09:00:00,"C0026","Médica Uruguaya","INT030","INGENIUS ELITE | Equipo | Elitech Group","2072012B0790E","0","ST","MPA","Mantenimiento Preventivo Anual (MPA)",2024-03-26,09:00:00,2024-03-26,14:00:00,5.50,"MD/MM: Se realiza segunda parte del MPA. Se actualiza software a 1.3.0.19. Se instalan nuevas Single Tip Rack Plate (2 unidades).","",0,"N"
0000014054,"0000014051","Matias Davyt","Martin Machado",0,2024-03-25,09:00:00,"C0026","Médica Uruguaya","INT030","INGENIUS ELITE | Equipo | Elitech Group","2072012B0790E","0","ST","MPA","Mantenimiento Preventivo Anual (MPA)",2024-03-26,09:00:00,2024-03-26,14:00:00,5.50,"MM/MD: Se realiza segunda parte del MPA. Se actualiza software a 1.3.0.19. Se instalan nuevas Single Tip Rack Plate (2 unidades).","",0,"N"
0000014023,"N","Martin Machado","Martin Machado",0,2024-03-25,08:00:00,"C0013","Fertilab SA","DE81200","Chorus Trio","4261","0","ST","MC","Calibración Gly-G da below ",2024-03-25,08:16:00,2024-03-25,12:00:00,4.00,"Se realizan pruebas de el circuito hidráulico, no presenta falla, se verifica tensión de las fuente, se encuentran dentro del rango esperado. Se procede a verificar la óptica del equipo, se limpian lentes, sensores y fibras, se limpian filtros y se cambia lámpara. Se arma el equipo y se realiza calibración óptica desde servicio, lo valores de transmitancia en aire está dentro del parámetro establecido para los dos filtros. Se piden que procesen muestras pendiente y se deja equipo en observación. ","",1,"N"
0000014308,"0000014023","Martin Machado","Martin Machado",0,2024-03-25,08:00:00,"C0013","Fertilab SA","DE81200","Chorus Trio","4261","0","ST","MC","Calibración Gly-G da below ",2024-04-11,13:00:00,2024-04-11,13:30:00,0.50,"Se consulta a la usuaria sobre el funcionamiento del equipo, y menciona que no tuvo más inconvenientes. Equipo operativo.","",0,"N"
0000014011,"N","Renato Sosa","Renato Sosa",0,2024-03-24,20:00:00,"C0045","ASSE - Hospital de Salto UE 028","HE1069","SPIFE Touch (230 Vac, 50/60 Hz) |Helena Laboratories","781622901","0","ST","MC","La usuaria se comunica porque cuando colocó la máscara en la cámara de migración quedó floja y se le mezclaron los antisueros. Observa que uno de los pernos de la camara está hundido. Se coordina para pasar a revisar el equipo.",2024-03-25,11:00:00,2024-03-25,14:00:00,8.00,"Se desarma la cámara de migración del equipo y se verifica que el perno se encuentra en buen estado. Se le comenta a la usuaria lo delicado del procedimiento y se solicita que lo vuelva a realizar teniendo todas las precauciones. Se espera por los resultados.  Equipo en observación.","",1,"N"
0000014010,"N","Luis Oropeza","Luis Oropeza",1,2024-03-23,10:00:00,"C0269","Corporación Médica de Paysandú IAMPP (COMEPA)","BR009203","ID-Incubator L |Bio Rad DiaMed GMBH","0101087","0","ST","MC","El incubador no iniciaba el timbre.",2024-03-23,10:30:00,2024-03-23,10:40:00,0.10,"El incubador estaba colgado. Se dieron indicaciones para reiniciar el equipo.   Luego de reiniciar comenzó a funcionar correctamente el timbre.  Equipo operativo. ","",1,"N"
0000014007,"N","Fernando Conlazo","Fernando Conlazo",0,2024-03-22,13:00:00,"C0052","Hospital de Clínicas","BR2200220","D10 HbA1c Analyzer","DC2B658411","0","ST","MPA","Mantenimiento Preventivo Anual",2024-03-22,13:00:00,2024-03-22,17:10:00,4.50,"Se realiza el MPA del equipo. Se realizan pruebas de ingreso y salida de racks satisfactorias, se reconstituyen nuevos viales de control, ya que los viales en uso tienen demasiado tiempo. Se procesan controles con resultados correctos.   Equipo Operativo","",1,"N"
0000013984,"N","Guillermo Tomas","Guillermo Tomas",1,2024-03-22,10:55:00,"C0049","ASSE - Hospital Maciel UE5","BR2200220","D10 HbA1c Analyzer","DB7D127216#","0","ST","MC","Falla de desechos internos . Solicita asistencia",2024-03-22,10:55:00,2024-03-22,11:20:00,0.50,"Se le da indicaciones al cliente para que haga la limpieza del filtro y recipiente interno de desechos del D10 .  Revisión de las pinch valve y tubuladura externa de los desechos . El cliente comienza a inicializar y nos avisa como le va. Equipo operativo","",1,"N"
0000013983,"N","Guillermo Tomas","Fernando Rodriguez",0,2024-03-22,10:30:00,"C0021","Laboratorio G. Martínez Prado S.A.","BSIE700","Optilite Analyser  | Equipo | Binding Site","864000294741","0","ST","MC","Presion baja y clot detecion activo . Solicita asistencia . Llamar a Laura 24034828",2024-03-22,10:40:00,2024-03-22,11:00:00,0.20,"Se realizan unas maniobras con la usuaria vía video conferencia y quedo en avisar si falla","",1,"N"
0000013982,"N","Maximiliano Vespa","Maximiliano Vespa",0,2024-03-22,09:00:00,"C0030","Siembrasur S.A.","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","23038185","0","ST","MC","Falla de desconexión. ",2024-03-22,09:10:00,2024-03-22,09:40:00,0.50,"La usuaria relata que encontró todos los equipos y ups apagados a su llegada, se sospecha que en la limpieza de la noche se desconectó algún alargue. Se vuelve a conectar todo y prender equipos y pcs. Queda todo funcionando nuevamente. Se inicializan y purgan ambos bf. ","",1,"N"
0000013989,"N","Maximiliano Vespa","Maximiliano Vespa",0,2024-03-22,09:00:00,"C0003","Banco de Previsión Social","BR250-3010","Variant nbs Automatic Sampler and Chromatography","10136","0","ST","MRQ","MRQ",2024-03-22,10:10:00,2024-03-22,12:10:00,2.00,"Se realiza el procedimiento de mantenimiento regular quincenal. Limpieza completa. Se corren controles de prueba exitosos, equipo operativo.","",1,"N"
0000013991,"N","Maximiliano Vespa","Maximiliano Vespa",0,2024-03-22,09:00:00,"C0003","Banco de Previsión Social","BR250-3010","Variant nbs Automatic Sampler and Chromatography","10199","0","ST","MRQ","MRQ",2024-03-22,12:10:00,2024-03-22,14:00:00,2.00,"Se realiza el procedimiento de mantenimiento regular quincenal. Limpieza completa. Se corren controles de prueba exitosos, equipo operativo.","",1,"N"
0000014150,"N","Maximiliano Vespa","Maximiliano Vespa",0,2024-03-22,09:00:00,"C0003","Banco de Previsión Social","PE1296-071","DELFIA DBS PUNCHER | Equipo | Perkin Elmer","*2964648*","0","ST","MPM","MPM",2024-03-22,14:00:00,2024-03-22,14:30:00,0.50,"Se realiza el procedimiento de mantenimiento preventivo mensual del equipo.","",1,"N"
0000014151,"N","Maximiliano Vespa","Maximiliano Vespa",0,2024-03-22,09:00:00,"C0003","Banco de Previsión Social","PE1296-071","DELFIA DBS PUNCHER | Equipo | Perkin Elmer","*2964726*","0","ST","MPM","MPM",2024-03-22,14:30:00,2024-03-22,15:00:00,0.50,"Se realiza el procedimiento de mantenimiento preventivo mensual del equipo.","",1,"N"
0000014152,"N","Maximiliano Vespa","Maximiliano Vespa",0,2024-03-22,09:00:00,"C0003","Banco de Previsión Social","BR91587","PR4100 | Equipo | Bio Rad Laboratories.","1609005168","0","ST","MPM","MPM",2024-03-22,15:00:00,2024-03-22,15:20:00,0.30,"Se realiza el procedimiento de mantenimiento preventivo mensual del equipo. ","",1,"N"
0000013981,"N","Guillermo Tomas","Matias Davyt",0,2024-03-22,08:35:00,"C0001","Asociación Española Primera de Socorros Mutuos","INGS2002","QUANTA-Lyser IFA |EQUIPO.","35942","0","ST","MC","Problema de dispensado en una lamina de triple corte al dispensar conjugado, desconoce si la gota se dispersó o si fue un tema de posición de la aguja. Solicitan revisión ",2024-03-22,11:00:00,2024-03-22,17:45:00,7.25,"MD- Se larga una corrida para ver si se puede replicar el error. Se detecta desfasaje en la segunda bandeja. Se hacen varios ajustes y se largan simulaciones para chequear el correcto dispensado. Se larga corrida con usuaria y pipeteó correctamente.","",1,"N"
0000013977,"N","Fernando Rodriguez","Fernando Rodriguez",0,2024-03-21,17:45:00,"C0099","Mutualista Círculo Católico de Obreros","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","70066","0","ST","MC","Fallos en el carusel de reactivos",2024-03-21,17:50:00,2024-03-21,19:00:00,1.10,"Se le indica a la usuaria limpiar bien el modulo de reactivos ya que presenta condensado en exceso .  Lo realiza pero sigue sin funcionar   Solicita visita tecnica","",1,"N"
0000013986,"0000013977","Fernando Rodriguez","Fernando Conlazo",0,2024-03-21,17:45:00,"C0099","Mutualista Círculo Católico de Obreros","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","70066","0","ST","MC","Fallos en el carusel de reactivos",2024-03-22,09:10:00,2024-03-22,11:00:00,2.50,"Se revisa que el sensor de Home del carousel conmute correctamente. OK.   Se inicializa desde servicio y no reporta error, pero a la hora de leer los reactivos sigue acusando falla.   Se denota que el perno del solenoide de bloqueo de la tapa no se encuentra. Se coloca uno nuevo y se realizan las calibraciones pertinentes. Se inicializa nuevamente el equipo y se hacen varias pruebas de apertura y cierre de la tapa de reactivos sin errores. El mecanismo de cierre funciona correctamente y el carousel no presenta fallas.   Equipo operativo. ","",0,"N"
0000013962,"N","Matias Davyt","Matias Davyt",1,2024-03-21,16:15:00,"C0021","Laboratorio G. Martínez Prado S.A.","INT030","INGENIUS ELITE | Equipo | Elitech Group","2071902B0381E","0","ST","EU","Error Z",2024-03-21,16:15:00,2024-03-21,17:15:00,1.00,"MD- Se comunica la usuaria porque el equipo reportó error en eje Z. Se solicita foto del equipo y se detecta choque entre piercer (Z) y eje M. Se guía a la usuaria a limpiar el error y a enviar el módulo central hacia el fondo. Se evidencia cartuchos de extracción mal colocados. Se solicita a la usuaria que acomode los cartuchos y revise también el rack de PCR. Se inicializan ejes y selfcheck. La usuaria setea nuevamente la corrida. Me comunico nuevamente y me comenta que viene bien. ","",1,"N"
0000013954,"N","Guillermo Tomas","Santiago Lopez",0,2024-03-21,15:15:00,"C0001","Asociación Española Primera de Socorros Mutuos","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","22108118","0","ST","MC","Falla durante el procesamiento. Requiere revisión ",2024-03-21,16:00:00,2024-03-21,17:45:00,2.25,"Se revisa el equipo.  En los logs se encuentra que el problema está con los triggers, los está detectando vacios.  Se reapretan fitting y se revisa que no haya perdidas.  Se procesa assay simulation y calibradores.  Equipo operativo.","",1,"N"
0000013955,"N","Matias Davyt","Matias Davyt",0,2024-03-21,14:00:00,"C0187","Laboratorio Tecnológico del Uruguay","BR3594911","iQ-Check Prep System | Equipo |Bio-Rad","491I","0","ST","MC","Acondicionamiento de Pipeta",2024-03-21,14:30:00,2024-03-21,16:00:00,1.50,"MD - Acondicionamiento de pipeta y armado de set de herramientas (punteros) para el equipo. Se realiza en CABINSUR","",1,"N"
0000013979,"N","Fernando Rodriguez","Fernando Rodriguez",0,2024-03-21,13:40:00,"C0013","Fertilab SA","HE1825","V8 Nexus CE Analyzer (115/230V) |Helena Laboratories","5829158067","0","ST","MC","Equipo trancado  con muestras dentrro",2024-03-21,14:00:00,2024-03-21,18:30:00,4.50,"Se concurre al cliente junto con Martin Machado y se constata bloqueo de lift por copas trancadas ,se destranca y se sacan las copas del interior ,luego al inicializar da fallo reinicie equipo ,se va a servicio a los logs y se observa que el waste inlet falla ,posibles causa bomba de waste numero 7 dañada o placa pcb oulet dañada ,se cambia dicha placa por otra de uso y persiste la falla se quedo con el cliente en volver mañana a continuar la revision .","",1,"N"
0000013980,"0000013979","Fernando Rodriguez","Martin Machado",0,2024-03-21,13:40:00,"C0013","Fertilab SA","HE1825","V8 Nexus CE Analyzer (115/230V) |Helena Laboratories","5829158067","0","ST","MC","Equipo trancado  con muestras dentrro",2024-03-21,02:00:00,2024-03-21,18:00:00,4.00,"Se concurre al cliente junto con Fernando Rodriguez y se constata bloqueo de lift por copas trancadas ,se destranca y se sacan las copas del interior ,luego al inicializar da fallo reinicie equipo ,se va a servicio a los logs y se observa que el waste inlet falla ,posibles causa bomba de waste numero 7 dañada o placa pcb oulet dañada ,se cambia dicha placa por otra de uso y persiste la falla se quedo con el cliente en volver mañana a continuar la revision .","",0,"N"
0000014000,"0000013979","Fernando Rodriguez","Fernando Rodriguez",0,2024-03-21,13:40:00,"C0013","Fertilab SA","HE1825","V8 Nexus CE Analyzer (115/230V) |Helena Laboratories","5829158067","0","ST","MC","Equipo trancado  con muestras dentrro",2024-03-22,08:40:00,2024-03-22,13:00:00,5.40,"Se limpio el inlet sensor , se chequeo continuidad de los cables a la PCB , se limpio sistema hidráulico , se cambio cabezal y motor de la bomba numero 7 , persiste el error se solicitan repuestos a Helena. Se trabajo junto a Martin Machado.","",0,"N"
0000014001,"0000013979","Fernando Rodriguez","Martin Machado",0,2024-03-21,13:40:00,"C0013","Fertilab SA","HE1825","V8 Nexus CE Analyzer (115/230V) |Helena Laboratories","5829158067","0","ST","MC","Equipo trancado  con muestras dentrro",2024-03-22,08:40:00,2024-03-22,13:00:00,5.40,"Se limpio el inlet sensor , se chequeo continuidad de los cables a la PCB , se limpio sistema hidráulico , se cambio cabezal y motor de la bomba numero 7 , persiste el error se solicitan repuestos a Helena. Se trabajo junto a Fernando Rodríguez.","",0,"N"
0000014281,"0000013979","Fernando Rodriguez","Martin Machado",0,2024-03-21,13:40:00,"C0013","Fertilab SA","HE1825","V8 Nexus CE Analyzer (115/230V) |Helena Laboratories","5829158067","0","ST","MC","Equipo trancado  con muestras dentrro",2024-04-10,09:15:00,2024-04-10,18:29:00,9.50,"Se reliza el cambio de PCB oultet y Fill inlet, se calibra poscion de sensado y se corrije el error. Al iniciar el preacondicionamiento surge  un nuevo error, perdida de presion. Se  verifican oring de los bolckes, tubuladuras y conexiones, el error persiste. Se desarma y limpia la jeringa. El error continua. Se continua mañana.","",0,"N"
0000014307,"0000013979","Fernando Rodriguez","Martin Machado",0,2024-03-21,13:40:00,"C0013","Fertilab SA","HE1825","V8 Nexus CE Analyzer (115/230V) |Helena Laboratories","5829158067","0","ST","MC","Equipo trancado  con muestras dentrro",2024-04-11,09:00:00,2024-04-11,16:00:00,7.00,"Se cambian los O-rings y las tabuladoras restantes por cambiar. Se reemplazan los conectores en mal estado y se verifica el estado de las válvulas pinch. Se sustituye la placa de control de la jeringa de presión. Se intenta realizar el pre-acondicionamiento, pero el resultado es negativo, ya que sigue mostrando un error de presión. Se consultará a Helena y se continuará mañana.","",0,"N"
0000014334,"0000013979","Fernando Rodriguez","Martin Machado",0,2024-03-21,13:40:00,"C0013","Fertilab SA","HE1825","V8 Nexus CE Analyzer (115/230V) |Helena Laboratories","5829158067","0","ST","MC","Equipo trancado  con muestras dentrro",2024-04-12,09:00:00,2024-04-12,18:30:00,9.50,"Al llevar a cabo los procedimientos indicados por el fabricante, se observa la presencia de aire en la entrada del outlet block, por lo que se realiza la verificación de la trampa de burbujas. A pesar de haberse cambiado previamente la doble membrana, se procede a sustituir el cabezal de la bomba peristáltica en dicho circuito. Sin embargo, al realizar otro procedimiento recomendado, se constata que la jeringa de presión y vacío no está conmutando hacia el circuito del outlet block. Tras verificar la salida de la jeringa y confirmar que mantiene la presión y el vacío, se examinan las válvulas de doble canal de la jeringa correspondiente, las cuales no están cambiando de estado. A pesar de cambiarlas, no se obtienen resultados satisfactorios. Se notifica a Guillermo y se solicita el repuesto a Helena. Se consulta al usuario sobre las muestras pendientes, las cuales están programadas para ser entregadas el martes de la próxima semana. Se estará disponible el lunes si es necesario volver a intervenir.","",0,"N"
0000013975,"N","Marco Alpuin","Matias Davyt",1,2024-03-21,08:53:00,"C0004","CAMS  - IAMPP (Cooperativa de Asistencia Médica de Soriano)","DE81200","Chorus Trio","4776","0","ST","MC","Sesión interrumpida/Fallo Chequeo Hidráulico (Error genérico)",2024-03-21,09:15:00,2024-03-21,13:20:00,3.00,"MD - Nos comunicamos con la usuaria para recopilar información. Se solicita foto UPS, consulta por cortes o fluctuaciones de tensión, etc. Se guía a la usuaria a extraer los logs del equipo. Nos envían por mail. Revisando la info nos percatamos que no corresponde a la corrida interrumpida. Chequeando la lista de las corridas, la sesión interrumpida no la almacenó. Se envía mail a Diesse y se le consulta a Marco Bardelli. En observación.","",1,"N"
0000013931,"N","Fernando Conlazo","Fernando Conlazo",0,2024-03-20,16:00:00,"C0223","CABINSUR SA","BR2200220","D10 HbA1c Analyzer","DC2B658406#","0","ST","MC","Requiere revisión para corregir error en Z, reiterativo en el cliente, de la posición 6 en adelante. ",2024-03-20,15:00:00,2024-03-20,17:45:00,2.50,"Se procesan 20 muestras con tubos standard desde la posición 6 en adelante, no se logra replicar la falla.   Requiere seguir probando con microviales. ","",0,"N"
0000014008,"0000013931","Fernando Conlazo","Fernando Conlazo",0,2024-03-20,16:00:00,"C0223","CABINSUR SA","BR2200220","D10 HbA1c Analyzer","DC2B658406#","0","ST","MC","Requiere revisión para corregir error en Z, reiterativo en el cliente, de la posición 6 en adelante. ",2024-03-21,09:00:00,2024-03-21,12:00:00,3.00,"Se prueba con microviales desde la posición 6 en adelante y no genera error.   Se larga una corrida con las posiciones intercaladas con microviales y tubos primarios y falla el motor en Z en la posición 8.   Se decide desarmar el brazo para revisar fuera del equipo.   ","",0,"N"
0000014120,"0000013931","Fernando Conlazo","Fernando Conlazo",0,2024-03-20,16:00:00,"C0223","CABINSUR SA","BR2200220","D10 HbA1c Analyzer","DC2B658406#","0","ST","MC","Requiere revisión para corregir error en Z, reiterativo en el cliente, de la posición 6 en adelante. ",2024-04-02,14:30:00,2024-04-02,17:40:00,3.00,"Se remueve el tornillo del eje TH y Z y se limpian en profundidad, se revisa el mecanismo. Se cambia el motor del eje Z, se colocan nuevamente las poleas y se ajusta la tensión de las correas. Se reinstala la PCB del brazo, se reinstala el brazo en el equipo y se reconectan los sensor y drivers. Resta instalar un pack para hacer pruebas. ","",0,"N"
0000013917,"N","Fernando Conlazo","Fernando Conlazo",0,2024-03-20,10:44:00,"C0223","CABINSUR SA","BR009201","ID- Centrifuge L |Bio Rad DiaMed GMBH","0102693","0","ST","MC","Error de cierre de tapa causa 'Error Fatal'.",2024-03-19,16:00:00,2024-03-19,18:00:00,2.00,"Se descarga y analiza el log. Se repite el error en el que detiene el proceso porque censa que la tapa está abierta.   Se hacen pruebas de continuidad en el sensor del lid lock. OK. Se configura la hora y fecha y se verifica que mantenga la configuración tras un power cycle. OK.   Se verifican varios ciclos de centrifugado en los que no aparece ningún error. Se verifica velocidad de giro y tiempo de proceso. Ok.     Equipo operativo. ","",1,"N"
0000013916,"N","Guillermo Tomas","Fernando Rodriguez",0,2024-03-20,10:40:00,"C0052","Hospital de Clínicas","BR4260218","PHD SYSTEM","PH8L195503","0","ST","MC","Al realizar el primer la pipeta no funciona. Requiere asistencia",2024-03-21,09:00:00,2024-03-21,11:00:00,2.00,"Se encuentra dañada memoria MMS del equipo se sustituye por otra y se realiza simulacro de KLS.","",1,"N"
0000013936,"N","Fernando Rodriguez","Fernando Rodriguez",0,2024-03-20,10:00:00,"C0013","Fertilab SA","BR4260218","PHD SYSTEM","PB3C418302","0","ST","MC","Chequeo de dispensado y de presicion del equipo",2024-03-20,11:00:00,2024-03-20,05:00:00,6.00,"Se realiza chequeo de bomba volumetrica 5ml ,se realiza presition test junto a Marcela Castro sin error alguno","",1,"N"
0000013951,"0000013936","Fernando Rodriguez","Marcela Castro",0,2024-03-20,18:32:00,"C0013","Fertilab SA","BR4260218","PHD SYSTEM","PB3C418302","0","AT","IAT","Chequeo de dispensado y de presicion del equipo",2024-03-20,11:00:00,2024-03-20,16:00:00,7.00,"Se acompaña a F. Rodríguez en chequeos de funcionamiento del equipo, de bomba volumétrica y precisión check. Ambos con resultados dentro de las especificaciones. Cambio de manguera de bomba peristáltica y mantenimiento con irrigación ácida. Se revisa configuración de protocolos y se conversa con la Dra. Natalia Rodríguez sobre los resultados de la comparativa HEp2 BioRad manual vs PhD, se vuelve el protocolo a la configuración original (se ajusta tiempo a 20 minutos y se elimina el 2do ciclo de lavado), se continuará el seguimiento de los ´próximos resultados. ","",0,"N"
0000014046,"0000013936","Fernando Rodriguez","Marcela Castro",1,2024-03-20,18:32:00,"C0013","Fertilab SA","BR4260218","PHD SYSTEM","PB3C418302","0","AT","MC","Chequeo de dispensado y de presicion del equipo",2024-03-22,09:30:00,2024-03-22,10:00:00,0.50,"Seguimiento de resultados, la Dra. Natalia Rodríguez observa una mejoría en comparación de los resultados anteriores. Se hará seguimiento de los próximos resultados y en base a eso pasos a seguir. ","",0,"N"
0000013913,"N","Guillermo Tomas","Guillermo Tomas",1,2024-03-20,09:50:00,"C0030","Siembrasur S.A.","BCB1018-284","WalkAway 96 PLUS | Equipo | Beckman Coulter","9630051","0","ST","OTRO","Alerta de copia de seguridad. Requiere asistencia",2024-03-20,09:50:00,2024-03-20,10:05:00,0.25,"Se le da indicaciones en base del mensaje. Revisar USB donde almacena los archivos   En caso que se repita es necesario , configurar el respaldo programado y revisar.  En observación ","",1,"N"
0000014014,"0000013913","Guillermo Tomas","Guillermo Tomas",1,2024-03-20,09:50:00,"C0030","Siembrasur S.A.","BCB1018-284","WalkAway 96 PLUS | Equipo | Beckman Coulter","9630051","0","SI","OTRO","Alerta de copia de seguridad. Requiere asistencia",2024-03-25,10:00:00,2024-03-25,10:05:00,0.50,"El cliente comenta que se vuelve a repetir el problemas , solicitan que pasemos a revisar este asunto.   Se coordinara visita al cliente. ","",1,"N"
0000014186,"0000013913","Guillermo Tomas","Lucas Saldaña",0,2024-03-20,09:50:00,"C0030","Siembrasur S.A.","BCB1018-284","WalkAway 96 PLUS | Equipo | Beckman Coulter","9630051","0","SI","OTRO","Alerta de copia de seguridad. Requiere asistencia",2024-03-25,11:00:00,2024-03-25,11:30:00,0.50,"Se revisa el software del DbMaintenance y ajusta la ruta.   Habilitación de otro dispositivo USB y prueba hacer un respaldo.   Operativo.","",1,"N"
0000013928,"N","Fernando Conlazo","Fernando Conlazo",0,2024-03-20,09:30:00,"C0223","CABINSUR SA","BR009201","ID- Centrifuge L |Bio Rad DiaMed GMBH","0101022","0","ST","MC","Error fatal durante el proceso.",2024-03-20,09:30:00,2024-03-20,15:00:00,5.50,"Se prueba funcionamiento para constatar el fallo. Se extraen los logs del equipo y el error recurrente es de 'Overcurrent'.   No existe stock del motor 0510017, por lo que se extrae el repuesto del equipo Centrifuge L, SN: 0101647 que se encuentra pendiente de reparación por otras causas. Se instala el motor en el equipo, y se realizan varias pruebas de centrifugado en ambos sentidos de giro sin errores.   Se aprovecha a actualizar MPA.   Equipo operativo. ","",1,"N"
